SKU Code,Brand Code,Category,Bill Number,Store Code,Sale Date,Sale/Return,MRP,Sales Price,Sales Qty
SKU0345,BRAND018,Cat01,BILL10041,Store 6,2017-01-25,Sale,84.67,84.67,1
SKU0185,BRAND005,Cat01,BILL10041,Store 6,2017-01-25,Sale,70.67,70.67,1
SKU2730,BRAND031,Cat01,BILL10041,Store 6,2017-01-25,Sale,66.0,66.0,1
SKU0157,BRAND005,Cat01,BILL10041,Store 6,2017-01-25,Sale,32.0,32.0,1
SKU2739,BRAND022,Cat01,BILL10042,Store 6,2017-01-25,Sale,58.33,58.33,1
SKU2740,BRAND032,Cat01,BILL10043,Store 6,2017-01-25,Sale,46.67,46.67,1
SKU2686,BRAND030,Cat01,BILL10044,Store 6,2017-01-25,Sale,108.0,108.0,1
SKU2741,BRAND142,Cat01,BILL10044,Store 6,2017-01-25,Sale,0.0,0.0,1
SKU2742,BRAND030,Cat01,BILL10045,Store 6,2017-01-25,Sale,81.33,81.33,1
SKU2743,BRAND022,Cat01,BILL10045,Store 6,2017-01-25,Sale,66.67,66.67,1
SKU0038,BRAND011,Cat01,BILL10046,Store 6,2017-01-25,Sale,65.33,65.33,1
SKU0241,BRAND011,Cat01,BILL10047,Store 6,2017-01-25,Sale,66.0,66.0,1
SKU1035,BRAND002,Cat01,BILL10048,Store 6,2017-01-25,Sale,104.0,104.0,1
SKU0211,BRAND006,Cat01,BILL10048,Store 6,2017-01-25,Sale,80.0,80.0,1
SKU0281,BRAND002,Cat01,BILL10048,Store 6,2017-01-25,Sale,29.67,29.67,1
SKU1042,BRAND035,Cat08,BILL10048,Store 6,2017-01-25,Sale,4.67,4.67,1
SKU2707,BRAND007,Cat01,BILL10049,Store 6,2017-01-26,Sale,65.33,65.33,1
SKU2701,BRAND135,Cat01,BILL10050,Store 6,2017-01-26,Sale,79.33,79.33,1
SKU1040,BRAND015,Cat01,BILL10051,Store 6,2017-01-26,Sale,13.0,13.0,1
SKU1822,BRAND039,Cat01,BILL10052,Store 6,2017-01-26,Sale,71.33,71.33,1
SKU2744,BRAND135,Cat01,BILL10053,Store 6,2017-01-26,Sale,52.0,52.0,1
SKU1534,BRAND039,Cat01,BILL10054,Store 6,2017-01-26,Sale,90.0,90.0,1
SKU2693,BRAND032,Cat01,BILL10055,Store 6,2017-01-26,Sale,95.33,95.33,1
SKU0289,BRAND003,Cat01,BILL10055,Store 6,2017-01-26,Sale,86.67,86.67,1
SKU0043,BRAND001,Cat01,BILL10056,Store 6,2017-01-26,Sale,56.67,56.67,1
SKU2732,BRAND139,Cat01,BILL10057,Store 6,2017-01-26,Sale,77.33,77.33,1
SKU0011,BRAND001,Cat01,BILL10057,Store 6,2017-01-26,Sale,68.0,68.0,1
SKU2745,BRAND001,Cat09,BILL10057,Store 6,2017-01-26,Sale,0.0,0.0,1
SKU0154,BRAND004,Cat01,BILL10058,Store 6,2017-01-27,Sale,86.67,86.67,1
SKU0113,BRAND007,Cat01,BILL10059,Store 6,2017-01-27,Sale,68.0,68.0,1
SKU0263,BRAND003,Cat01,BILL10060,Store 6,2017-01-28,Sale,74.67,74.67,1
SKU0703,BRAND001,Cat01,BILL10061,Store 6,2017-01-28,Sale,74.0,74.0,1
SKU0210,BRAND015,Cat01,BILL10062,Store 6,2017-01-28,Sale,13.0,13.0,1
SKU2716,BRAND135,Cat01,BILL10063,Store 6,2017-01-28,Sale,62.0,62.0,1
SKU2739,BRAND022,Cat01,BILL10063,Store 6,2017-01-28,Sale,58.33,58.33,1
SKU2746,BRAND138,Cat01,BILL10064,Store 6,2017-01-28,Sale,78.67,78.67,1
SKU0256,BRAND008,Cat01,BILL10065,Store 6,2017-01-28,Sale,39.87,39.87,1
SKU2747,BRAND030,Cat01,BILL10066,Store 6,2017-01-28,Sale,82.0,82.0,1
SKU0054,BRAND001,Cat01,BILL10066,Store 6,2017-01-28,Sale,80.0,80.0,1
SKU2748,BRAND135,Cat01,BILL10066,Store 6,2017-01-28,Sale,73.33,73.33,1
SKU0324,BRAND019,Cat01,BILL10066,Store 6,2017-01-28,Sale,46.67,46.67,1
SKU0231,BRAND003,Cat01,BILL10066,Store 6,2017-01-28,Sale,32.0,32.0,1
SKU2738,BRAND032,Cat01,BILL10067,Store 6,2017-01-28,Sale,20.67,20.67,1
SKU0575,BRAND008,Cat01,BILL10068,Store 6,2017-01-28,Sale,37.2,37.2,1
SKU2731,BRAND138,Cat01,BILL10069,Store 6,2017-01-28,Sale,89.33,89.33,1
SKU2718,BRAND010,Cat02,BILL10070,Store 6,2017-01-28,Sale,13.0,13.0,1
SKU2749,BRAND139,Cat01,BILL10071,Store 6,2017-01-28,Sale,79.33,79.33,1
SKU2729,BRAND139,Cat01,BILL10071,Store 6,2017-01-28,Sale,70.67,70.67,1
SKU0996,BRAND005,Cat01,BILL10072,Store 6,2017-01-28,Sale,68.0,68.0,1
SKU0251,BRAND011,Cat01,BILL10072,Store 6,2017-01-28,Sale,64.0,64.0,1
SKU0932,BRAND005,Cat01,BILL10073,Store 6,2017-01-29,Sale,69.33,69.33,1
SKU1998,BRAND022,Cat01,BILL10074,Store 6,2017-01-29,Sale,41.33,41.33,1
SKU0296,BRAND009,Cat01,BILL10075,Store 6,2017-01-29,Sale,68.0,68.0,1
SKU0349,BRAND001,Cat01,BILL10076,Store 6,2017-01-29,Sale,68.0,68.0,1
SKU0036,BRAND012,Cat01,BILL10077,Store 6,2017-01-29,Sale,23.33,23.33,1
SKU2750,BRAND031,Cat01,BILL10078,Store 6,2017-01-29,Sale,31.67,31.67,1
SKU2751,BRAND135,Cat01,BILL10079,Store 6,2017-01-29,Sale,62.0,62.0,1
SKU2752,BRAND138,Cat01,BILL10079,Store 6,2017-01-29,Sale,50.67,50.67,1
SKU0153,BRAND014,Cat01,BILL10080,Store 6,2017-01-29,Sale,81.33,81.33,1
SKU2753,BRAND022,Cat01,BILL10081,Store 6,2017-01-29,Sale,65.33,65.33,1
SKU2754,BRAND142,Cat01,BILL10082,Store 6,2017-01-29,Sale,62.67,62.67,1
SKU0601,BRAND011,Cat01,BILL10083,Store 6,2017-01-29,Sale,46.67,46.67,1
SKU0025,BRAND007,Cat01,BILL10084,Store 6,2017-01-30,Sale,65.33,65.33,1
SKU0036,BRAND012,Cat01,BILL10085,Store 6,2017-01-30,Sale,23.33,23.33,1
SKU0114,BRAND006,Cat01,BILL10086,Store 6,2017-01-30,Sale,72.0,72.0,1
SKU2755,BRAND009,Cat01,BILL10087,Store 6,2017-01-30,Sale,44.67,44.67,1
SKU2756,BRAND030,Cat01,BILL10088,Store 6,2017-01-30,Sale,81.33,81.33,1
SKU0189,BRAND008,Cat01,BILL10089,Store 6,2017-01-31,Sale,39.87,39.87,1
SKU2757,BRAND031,Cat01,BILL10090,Store 6,2017-01-31,Sale,50.0,50.0,1
SKU0050,BRAND005,Cat01,BILL10091,Store 6,2017-01-31,Sale,62.67,62.67,1
SKU2716,BRAND135,Cat01,BILL10091,Store 6,2017-01-31,Sale,62.0,62.0,1
SKU2758,BRAND138,Cat01,BILL10092,Store 6,2017-01-31,Sale,23.33,23.33,1
SKU2695,BRAND032,Cat01,BILL10092,Store 6,2017-01-31,Sale,17.67,17.67,1
SKU0522,BRAND001,Cat01,BILL10093,Store 6,2017-01-31,Sale,71.33,71.33,1
SKU0576,BRAND003,Cat01,BILL10094,Store 6,2017-01-31,Sale,80.0,80.0,1
SKU0601,BRAND011,Cat01,BILL10095,Store 6,2017-01-31,Sale,46.67,46.67,1
SKU0067,BRAND003,Cat01,BILL10096,Store 6,2017-02-01,Sale,61.33,61.33,1
SKU0239,BRAND001,Cat01,BILL10097,Store 6,2017-02-01,Sale,80.0,80.0,1
SKU2708,BRAND140,Cat01,BILL10097,Store 6,2017-02-01,Sale,73.33,73.33,1
SKU0423,BRAND013,Cat01,BILL10098,Store 6,2017-02-01,Sale,54.67,54.67,1
SKU0207,BRAND006,Cat01,BILL10099,Store 6,2017-02-01,Sale,72.0,72.0,1
SKU2673,BRAND140,Cat01,BILL10100,Store 6,2017-02-01,Sale,71.33,71.33,1
SKU2671,BRAND139,Cat01,BILL10101,Store 6,2017-02-01,Sale,48.0,48.0,1
SKU0450,BRAND014,Cat01,BILL10102,Store 6,2017-02-01,Sale,70.67,70.67,1
SKU2759,BRAND014,Cat01,BILL10102,Store 6,2017-02-01,Sale,0.0,0.0,3
SKU0238,BRAND013,Cat01,BILL10103,Store 6,2017-02-01,Sale,72.0,72.0,1
SKU0113,BRAND007,Cat01,BILL10104,Store 6,2017-02-01,Sale,68.0,68.0,1
SKU0224,BRAND005,Cat01,BILL10105,Store 6,2017-02-02,Sale,106.67,106.67,1
SKU2760,BRAND138,Cat01,BILL10106,Store 6,2017-02-02,Sale,72.67,72.67,1
SKU0067,BRAND003,Cat01,BILL10107,Store 6,2017-02-02,Sale,61.33,61.33,1
SKU0269,BRAND016,Cat03,BILL10108,Store 6,2017-02-02,Sale,9.6,9.6,1
SKU2684,BRAND030,Cat01,BILL10109,Store 6,2017-02-02,Sale,82.0,82.0,1
SKU0972,BRAND005,Cat01,BILL10110,Store 6,2017-02-02,Sale,65.33,65.33,1
SKU2761,BRAND032,Cat01,BILL10110,Store 6,2017-02-02,Sale,62.0,62.0,1
SKU0156,BRAND008,Cat01,BILL10110,Store 6,2017-02-02,Sale,40.67,40.67,1
SKU0027,BRAND001,Cat01,BILL10111,Store 6,2017-02-02,Sale,72.0,72.0,1
SKU2761,BRAND032,Cat01,BILL10111,Store 6,2017-02-02,Sale,62.0,62.0,1
SKU2725,BRAND003,Cat09,BILL10111,Store 6,2017-02-02,Sale,0.0,0.0,1
SKU0189,BRAND008,Cat01,BILL10112,Store 6,2017-02-02,Sale,39.87,39.87,1
SKU2709,BRAND140,Cat01,BILL10112,Store 6,2017-02-02,Sale,16.0,16.0,1
SKU0231,BRAND003,Cat01,BILL10113,Store 6,2017-02-02,Sale,32.0,32.0,1
SKU0434,BRAND016,Cat04,BILL10113,Store 6,2017-02-02,Sale,20.27,20.27,1
SKU2762,BRAND016,Cat03,BILL10113,Store 6,2017-02-02,Sale,19.33,19.33,1
SKU2703,BRAND139,Cat01,BILL10114,Store 6,2017-02-02,Sale,70.67,70.67,1
SKU2691,BRAND011,Cat01,BILL10115,Store 6,2017-02-03,Sale,72.67,72.67,1
SKU0232,BRAND012,Cat01,BILL10116,Store 6,2017-02-03,Sale,23.33,23.33,1
SKU0232,BRAND012,Cat01,BILL10117,Store 6,2017-02-03,Sale,23.33,23.33,1
SKU0468,BRAND007,Cat01,BILL10118,Store 6,2017-02-03,Sale,49.33,49.33,1
SKU0217,BRAND007,Cat01,BILL10119,Store 6,2017-02-03,Sale,37.33,37.33,1
SKU0316,BRAND003,Cat01,BILL10120,Store 6,2017-02-03,Sale,60.0,60.0,1
SKU0036,BRAND012,Cat01,BILL10121,Store 6,2017-02-03,Sale,23.33,23.33,1
SKU0114,BRAND006,Cat01,BILL10122,Store 6,2017-02-03,Sale,72.0,72.0,1
SKU2026,BRAND022,Cat01,BILL10123,Store 6,2017-02-03,Sale,49.33,49.33,1
SKU2763,BRAND011,Cat09,BILL10123,Store 6,2017-02-03,Sale,0.0,0.0,1
SKU2764,BRAND030,Cat01,BILL10124,Store 6,2017-02-03,Sale,82.0,82.0,1
SKU0262,BRAND019,Cat01,BILL10125,Store 6,2017-02-03,Sale,44.0,44.0,1
SKU2765,BRAND140,Cat01,BILL10126,Store 6,2017-02-03,Sale,45.33,45.33,1
SKU0163,BRAND019,Cat01,BILL10127,Store 6,2017-02-03,Sale,33.33,33.33,1
SKU0196,BRAND010,Cat02,BILL10128,Store 6,2017-02-03,Sale,7.0,7.0,1
SKU0670,BRAND010,Cat02,BILL10128,Store 6,2017-02-03,Sale,5.27,5.27,1
SKU2677,BRAND010,Cat02,BILL10128,Store 6,2017-02-03,Sale,0.0,0.0,1
SKU0192,BRAND007,Cat01,BILL10129,Store 6,2017-02-04,Sale,50.67,50.67,1
SKU2766,BRAND032,Cat01,BILL10130,Store 6,2017-02-04,Sale,61.33,61.33,1
SKU2766,BRAND032,Cat01,BILL10130,Store 6,2017-02-04,Sale,61.33,61.33,1
SKU0504,BRAND013,Cat01,BILL10131,Store 6,2017-02-04,Sale,62.67,62.67,1
SKU0329,BRAND004,Cat01,BILL10132,Store 6,2017-02-04,Sale,80.0,80.0,1
SKU0263,BRAND003,Cat01,BILL10133,Store 6,2017-02-04,Sale,74.67,74.67,1
SKU0114,BRAND006,Cat01,BILL10134,Store 6,2017-02-04,Sale,72.0,72.0,1
SKU2693,BRAND032,Cat01,BILL10135,Store 6,2017-02-05,Sale,95.33,95.33,1
SKU0413,BRAND011,Cat01,BILL10136,Store 6,2017-02-05,Sale,66.0,66.0,1
SKU0209,BRAND011,Cat01,BILL10137,Store 6,2017-02-05,Sale,41.33,41.33,1
SKU0586,BRAND011,Cat01,BILL10138,Store 6,2017-02-05,Sale,85.33,85.33,1
SKU0192,BRAND007,Cat01,BILL10139,Store 6,2017-02-05,Sale,50.67,50.67,1
SKU0059,BRAND012,Cat01,BILL10139,Store 6,2017-02-05,Sale,32.67,32.67,1
SKU0192,BRAND007,Cat01,BILL10140,Store 6,2017-02-05,Sale,50.67,50.67,1
SKU2701,BRAND135,Cat01,BILL10141,Store 6,2017-02-05,Sale,79.33,79.33,1
SKU2190,BRAND022,Cat01,BILL10142,Store 6,2017-02-05,Sale,64.0,64.0,1
SKU2757,BRAND031,Cat01,BILL10143,Store 6,2017-02-05,Sale,50.0,50.0,1
SKU1645,BRAND039,Cat01,BILL10144,Store 6,2017-02-05,Sale,85.33,85.33,1
SKU2767,BRAND030,Cat01,BILL10144,Store 6,2017-02-05,Sale,76.0,76.0,1
SKU2768,BRAND037,Cat01,BILL10144,Store 6,2017-02-05,Sale,76.0,76.0,1
SKU1958,BRAND022,Cat01,BILL10144,Store 6,2017-02-05,Sale,73.33,73.33,1
SKU0240,BRAND016,Cat03,BILL10144,Store 6,2017-02-05,Sale,9.47,9.47,1
SKU2769,BRAND135,Cat01,BILL10145,Store 6,2017-02-06,Sale,52.0,52.0,1
SKU2770,BRAND143,Cat01,BILL10146,Store 6,2017-02-06,Sale,82.67,82.67,1
SKU2770,BRAND143,Cat01,BILL10146,Store 6,2017-02-06,Sale,82.67,82.67,1
SKU0173,BRAND003,Cat01,BILL10147,Store 6,2017-02-06,Sale,89.33,89.33,1
SKU0122,BRAND001,Cat01,BILL10148,Store 6,2017-02-06,Sale,44.0,44.0,1
SKU1916,BRAND028,Cat01,BILL10149,Store 6,2017-02-06,Sale,78.67,78.67,1
SKU2673,BRAND140,Cat01,BILL10149,Store 6,2017-02-06,Sale,71.33,71.33,1
SKU2725,BRAND003,Cat09,BILL10149,Store 6,2017-02-06,Sale,0.0,0.0,1
SKU2771,BRAND144,Cat01,BILL10150,Store 6,2017-02-07,Sale,23.33,23.33,1
SKU2740,BRAND032,Cat01,BILL10151,Store 6,2017-02-07,Sale,46.67,46.67,1
SKU2772,BRAND030,Cat01,BILL10152,Store 6,2017-02-07,Sale,89.33,89.33,1
SKU2773,BRAND142,Cat01,BILL10152,Store 6,2017-02-07,Sale,79.33,79.33,1
SKU1114,BRAND001,Cat01,BILL10152,Store 6,2017-02-07,Sale,50.0,50.0,1
SKU2774,BRAND138,Cat01,BILL10153,Store 6,2017-02-07,Sale,88.0,88.0,1
SKU2775,BRAND143,Cat01,BILL10153,Store 6,2017-02-07,Sale,0.0,0.0,1
SKU2776,BRAND144,Cat01,BILL10154,Store 6,2017-02-07,Sale,28.0,28.0,1
SKU2723,BRAND030,Cat01,BILL10155,Store 6,2017-02-07,Sale,61.33,61.33,1
SKU0232,BRAND012,Cat01,BILL10156,Store 6,2017-02-08,Sale,23.33,23.33,1
SKU0373,BRAND001,Cat01,BILL10157,Store 6,2017-02-08,Sale,79.33,79.33,1
SKU1762,BRAND039,Cat01,BILL10158,Store 6,2017-02-08,Sale,70.67,70.67,1
SKU0231,BRAND003,Cat01,BILL10159,Store 6,2017-02-08,Sale,32.0,32.0,1
SKU0331,BRAND001,Cat01,BILL10160,Store 6,2017-02-08,Sale,50.0,50.0,1
SKU2777,BRAND001,Cat09,BILL10160,Store 6,2017-02-08,Sale,0.0,0.0,1
SKU0007,BRAND005,Cat01,BILL10161,Store 6,2017-02-08,Sale,77.33,77.33,1
SKU2778,BRAND135,Cat01,BILL10162,Store 6,2017-02-08,Sale,68.0,68.0,1
SKU0399,BRAND013,Cat01,BILL10162,Store 6,2017-02-08,Sale,61.33,61.33,1
SKU0399,BRAND013,Cat01,BILL10162,Store 6,2017-02-08,Sale,61.33,61.33,1
SKU2701,BRAND135,Cat01,BILL10163,Store 6,2017-02-08,Sale,79.33,79.33,1
SKU2779,BRAND141,Cat01,BILL10164,Store 6,2017-02-09,Sale,72.0,72.0,1
SKU0391,BRAND018,Cat01,BILL10165,Store 6,2017-02-09,Sale,60.0,60.0,1
SKU2663,BRAND135,Cat01,BILL10166,Store 6,2017-02-09,Sale,70.67,70.67,1
SKU2780,BRAND138,Cat01,BILL10166,Store 6,2017-02-09,Sale,66.0,66.0,1
SKU0192,BRAND007,Cat01,BILL10167,Store 6,2017-02-09,Sale,50.67,50.67,1
SKU2703,BRAND139,Cat01,BILL10168,Store 6,2017-02-09,Sale,70.67,70.67,1
SKU2781,BRAND139,Cat01,BILL10168,Store 6,2017-02-09,Sale,52.0,52.0,1
SKU2026,BRAND022,Cat01,BILL10169,Store 6,2017-02-09,Sale,49.33,49.33,1
SKU0051,BRAND003,Cat01,BILL10170,Store 6,2017-02-10,Sale,32.0,32.0,1
SKU0179,BRAND009,Cat01,BILL10171,Store 6,2017-02-10,Sale,71.33,71.33,1
SKU1405,BRAND014,Cat01,BILL10172,Store 6,2017-02-10,Sale,55.33,55.33,1
SKU0421,BRAND001,Cat01,BILL10173,Store 6,2017-02-10,Sale,92.67,92.67,1
SKU2782,BRAND001,Cat09,BILL10173,Store 6,2017-02-10,Sale,0.0,0.0,1
SKU2722,BRAND028,Cat01,BILL10174,Store 6,2017-02-10,Sale,104.67,104.67,1
SKU2783,BRAND007,Cat01,BILL10175,Store 6,2017-02-10,Sale,89.33,89.33,1
SKU0722,BRAND011,Cat01,BILL10175,Store 6,2017-02-10,Sale,66.0,66.0,1
SKU2784,BRAND011,Cat09,BILL10175,Store 6,2017-02-10,Sale,0.0,0.0,1
SKU2784,BRAND011,Cat09,BILL10175,Store 6,2017-02-10,Sale,0.0,0.0,1
SKU0163,BRAND019,Cat01,BILL10176,Store 6,2017-02-10,Sale,33.33,33.33,1
SKU0232,BRAND012,Cat01,BILL10177,Store 6,2017-02-10,Sale,23.33,23.33,1
SKU0271,BRAND003,Cat01,BILL10178,Store 6,2017-02-10,Sale,113.33,113.33,1
SKU2772,BRAND030,Cat01,BILL10179,Store 6,2017-02-11,Sale,89.33,89.33,1
SKU2785,BRAND135,Cat01,BILL10180,Store 6,2017-02-11,Sale,54.67,54.67,1
SKU0121,BRAND001,Cat01,BILL10181,Store 6,2017-02-11,Sale,50.0,50.0,1
SKU0532,BRAND015,Cat01,BILL10181,Store 6,2017-02-11,Sale,43.33,43.33,1
SKU0196,BRAND010,Cat02,BILL10182,Store 6,2017-02-11,Sale,7.0,7.0,1
SKU0567,BRAND016,Cat03,BILL10182,Store 6,2017-02-11,Sale,5.47,5.47,1
SKU2786,BRAND032,Cat01,BILL10183,Store 6,2017-02-11,Sale,46.67,46.67,1
SKU0059,BRAND012,Cat01,BILL10184,Store 6,2017-02-11,Sale,32.67,32.67,1
SKU0157,BRAND005,Cat01,BILL10185,Store 6,2017-02-12,Sale,32.0,32.0,1
SKU0051,BRAND003,Cat01,BILL10185,Store 6,2017-02-12,Sale,32.0,32.0,1
SKU0251,BRAND011,Cat01,BILL10186,Store 6,2017-02-12,Sale,64.0,64.0,1
SKU2729,BRAND139,Cat01,BILL10187,Store 6,2017-02-12,Sale,70.67,70.67,1
SKU0430,BRAND016,Cat03,BILL10187,Store 6,2017-02-12,Sale,20.13,20.13,1
SKU2787,BRAND030,Cat01,BILL10188,Store 6,2017-02-12,Sale,52.0,52.0,1
SKU0051,BRAND003,Cat01,BILL10189,Store 6,2017-02-12,Sale,32.0,32.0,1
SKU2663,BRAND135,Cat01,BILL10190,Store 6,2017-02-12,Sale,70.67,70.67,1
SKU2788,BRAND135,Cat01,BILL10191,Store 6,2017-02-12,Sale,64.0,64.0,1
SKU2789,BRAND003,Cat01,BILL10192,Store 6,2017-02-12,Sale,85.33,85.33,1
SKU0242,BRAND013,Cat01,BILL10193,Store 6,2017-02-12,Sale,49.33,49.33,1
SKU0344,BRAND002,Cat01,BILL10194,Store 6,2017-02-12,Sale,121.33,121.33,2
SKU0032,BRAND001,Cat01,BILL10194,Store 6,2017-02-12,Sale,111.33,111.33,4
SKU0684,BRAND002,Cat01,BILL10194,Store 6,2017-02-12,Sale,99.67,99.67,2
SKU2724,BRAND032,Cat01,BILL10194,Store 6,2017-02-12,Sale,46.67,46.67,1
SKU2782,BRAND001,Cat09,BILL10194,Store 6,2017-02-12,Sale,0.0,0.0,2
SKU2790,BRAND001,Cat09,BILL10194,Store 6,2017-02-12,Sale,0.0,0.0,2
SKU2791,BRAND143,Cat01,BILL10194,Store 6,2017-02-12,Sale,0.0,0.0,2
SKU2792,BRAND141,Cat01,BILL10194,Store 6,2017-02-12,Sale,0.0,0.0,2
SKU2793,BRAND138,Cat01,BILL10195,Store 6,2017-02-12,Sale,55.33,55.33,1
SKU0727,BRAND031,Cat01,BILL10196,Store 6,2017-02-12,Sale,41.67,41.67,1
SKU0003,BRAND002,Cat01,BILL10197,Store 6,2017-02-12,Sale,80.67,80.67,1
SKU2794,BRAND138,Cat01,BILL10198,Store 6,2017-02-12,Sale,53.33,53.33,1
SKU1114,BRAND001,Cat01,BILL10199,Store 6,2017-02-12,Sale,50.0,50.0,1
SKU0422,BRAND001,Cat01,BILL10200,Store 6,2017-02-13,Sale,68.0,68.0,1
SKU2744,BRAND135,Cat01,BILL10201,Store 6,2017-02-13,Sale,52.0,52.0,1
SKU0167,BRAND005,Cat01,BILL10202,Store 6,2017-02-13,Sale,32.0,32.0,1
SKU2795,BRAND002,Cat01,BILL10202,Store 6,2017-02-13,Sale,29.67,29.67,1
SKU0061,BRAND011,Cat01,BILL10203,Store 6,2017-02-13,Sale,66.0,66.0,1
SKU2784,BRAND011,Cat09,BILL10203,Store 6,2017-02-13,Sale,0.0,0.0,1
SKU2784,BRAND011,Cat09,BILL10203,Store 6,2017-02-13,Sale,0.0,0.0,1
SKU2784,BRAND011,Cat09,BILL10203,Store 6,2017-02-13,Sale,0.0,0.0,1
SKU2784,BRAND011,Cat09,BILL10203,Store 6,2017-02-13,Sale,0.0,0.0,1
SKU2784,BRAND011,Cat09,BILL10203,Store 6,2017-02-13,Sale,0.0,0.0,1
SKU1040,BRAND015,Cat01,BILL10204,Store 6,2017-02-13,Sale,13.0,13.0,1
SKU2686,BRAND030,Cat01,BILL10205,Store 6,2017-02-13,Sale,108.0,108.0,1
SKU0081,BRAND001,Cat01,BILL10206,Store 6,2017-02-13,Sale,50.0,50.0,1
SKU2796,BRAND022,Cat01,BILL10207,Store 6,2017-02-13,Sale,14.67,14.67,1
SKU0229,BRAND003,Cat01,BILL10208,Store 6,2017-02-13,Sale,69.33,69.33,1
SKU0289,BRAND003,Cat01,BILL10209,Store 6,2017-02-13,Sale,86.67,86.67,1
SKU0402,BRAND022,Cat01,BILL10210,Store 6,2017-02-13,Sale,45.33,45.33,1
SKU0623,BRAND002,Cat01,BILL10211,Store 6,2017-02-14,Sale,93.0,93.0,1
SKU2782,BRAND001,Cat09,BILL10211,Store 6,2017-02-14,Sale,0.0,0.0,1
SKU0183,BRAND002,Cat01,BILL10212,Store 6,2017-02-14,Sale,96.0,96.0,1
SKU2737,BRAND032,Cat01,BILL10213,Store 6,2017-02-14,Sale,20.67,20.67,1
SKU0219,BRAND011,Cat01,BILL10214,Store 6,2017-02-14,Sale,46.67,46.67,1
SKU2731,BRAND138,Cat01,BILL10215,Store 6,2017-02-14,Sale,89.33,89.33,1
SKU2795,BRAND002,Cat01,BILL10216,Store 6,2017-02-14,Sale,29.67,29.67,1
SKU2797,BRAND030,Cat01,BILL10217,Store 6,2017-02-14,Sale,32.0,32.0,1
SKU0369,BRAND009,Cat01,BILL10218,Store 6,2017-02-14,Sale,95.33,95.33,1
SKU2798,BRAND022,Cat01,BILL10219,Store 6,2017-02-14,Sale,57.33,57.33,1
SKU0357,BRAND002,Cat01,BILL10220,Store 6,2017-02-15,Sale,102.33,102.33,1
SKU0329,BRAND004,Cat01,BILL10221,Store 6,2017-02-15,Sale,80.0,80.0,1
SKU0094,BRAND001,Cat01,BILL10222,Store 6,2017-02-15,Sale,68.0,68.0,1
SKU0421,BRAND001,Cat01,BILL10223,Store 6,2017-02-15,Sale,92.67,92.67,1
SKU0026,BRAND001,Cat01,BILL10224,Store 6,2017-02-15,Sale,96.0,96.0,1
SKU2705,BRAND005,Cat01,BILL10224,Store 6,2017-02-15,Sale,65.33,65.33,1
SKU2763,BRAND011,Cat09,BILL10224,Store 6,2017-02-15,Sale,0.0,0.0,1
SKU2731,BRAND138,Cat01,BILL10225,Store 6,2017-02-15,Sale,89.33,89.33,1
SKU2664,BRAND030,Cat01,BILL10226,Store 6,2017-02-15,Sale,78.0,78.0,1
SKU2222,BRAND010,Cat02,BILL10226,Store 6,2017-02-15,Sale,56.0,56.0,1
SKU2794,BRAND138,Cat01,BILL10227,Store 6,2017-02-15,Sale,53.33,53.33,1
SKU0512,BRAND017,Cat01,BILL10228,Store 6,2017-02-15,Sale,93.33,93.33,1
SKU0185,BRAND005,Cat01,BILL10228,Store 6,2017-02-15,Sale,70.67,70.67,1
SKU0114,BRAND006,Cat01,BILL10229,Store 6,2017-02-15,Sale,72.0,72.0,1
SKU2703,BRAND139,Cat01,BILL10230,Store 6,2017-02-15,Sale,70.67,70.67,1
SKU0240,BRAND016,Cat03,BILL10231,Store 6,2017-02-15,Sale,9.47,9.47,1
SKU0289,BRAND003,Cat01,BILL10232,Store 6,2017-02-15,Sale,86.67,86.67,1
SKU2799,BRAND032,Cat01,BILL10233,Store 6,2017-02-15,Sale,79.33,79.33,1
SKU0132,BRAND007,Cat01,BILL10234,Store 6,2017-02-16,Sale,69.33,69.33,1
SKU2800,BRAND015,Cat01,BILL10235,Store 6,2017-02-16,Sale,56.0,56.0,1
SKU2713,BRAND005,Cat01,BILL10236,Store 6,2017-02-16,Sale,49.33,49.33,1
SKU1042,BRAND035,Cat08,BILL10236,Store 6,2017-02-16,Sale,4.67,4.67,1
SKU2672,BRAND139,Cat01,BILL10237,Store 6,2017-02-16,Sale,79.33,79.33,1
SKU0051,BRAND003,Cat01,BILL10238,Store 6,2017-02-16,Sale,32.0,32.0,1
SKU0051,BRAND003,Cat01,BILL10238,Store 6,2017-02-16,Sale,32.0,32.0,1
SKU0036,BRAND012,Cat01,BILL10239,Store 6,2017-02-16,Sale,23.33,23.33,1
SKU0232,BRAND012,Cat01,BILL10240,Store 6,2017-02-17,Sale,23.33,23.33,1
SKU2673,BRAND140,Cat01,BILL10241,Store 6,2017-02-17,Return,71.33,71.33,-1
SKU0232,BRAND012,Cat01,BILL10242,Store 6,2017-02-17,Sale,23.33,23.33,1
SKU2801,BRAND020,Cat05,BILL10243,Store 6,2017-02-17,Sale,70.67,70.67,1
SKU2802,BRAND020,Cat05,BILL10243,Store 6,2017-02-17,Sale,70.67,70.67,1
SKU2673,BRAND140,Cat01,BILL10244,Store 6,2017-02-17,Sale,71.33,71.33,1
SKU2732,BRAND139,Cat01,BILL10245,Store 6,2017-02-17,Sale,77.33,77.33,1
